700,331,
700,332,
700,333,
700,334,
701,334,
701,335,
702,335,
702,336,
703,336,
704,336,
705,336,
706,336,
707,336,
708,336,
709,336,
710,336,
711,336,
712,336,
713,335,
714,335,
715,335,
716,335,
717,335,
718,335,
719,335,
720,335,
721,335,
722,334,
723,334,
724,334,
724,333,
725,333,
726,333,
726,332,
727,332,
727,331,
728,331,
729,331,
729,330,
730,330,
730,329,
731,329,
732,329,
732,328,
733,327,
734,327,
734,326,
735,325,
735,324,
736,324,
736,323,
737,322,
737,321,
737,320,
737,319,
737,318,
737,317,
737,316,
737,315,
737,314,
737,313,
736,312,
736,311,
736,310,
736,309,
736,308,
736,307,
735,306,
735,305,
735,304,
734,303,
734,302,
733,301,
733,300,
732,299,
732,298,
731,297,
731,296,
730,295,
729,294,
729,293,
728,293,
728,292,
727,292,
727,291,
726,291,
726,290,
725,290,
725,289,
724,289,
723,289,
723,288,
722,288,
721,287,
720,287,
719,287,
719,286,
718,286,
717,286,
716,285,
715,285,
714,285,
713,284,
712,284,
711,284,
710,284,
710,283,
709,283,
708,283,
707,283,
707,282,
706,282,
705,282,
704,282,
703,281,
702,281,
701,281,
700,281,
699,281,
698,281,
697,280,
696,280,
695,280,
694,281,
693,281,
692,281,
691,281,
690,281,
689,282,
688,282,
687,282,
686,283,
685,283,
684,283,
683,284,
682,284,
681,284,
680,284,
680,285,
679,285,
678,285,
678,286,
677,286,
676,286,
676,287,
675,287,
674,288,
673,289,
672,289,
672,290,
671,290,
670,291,
669,291,
669,292,
668,293,
667,293,
666,294,
665,295,
665,296,
664,296,
663,297,
662,298,
662,299,
661,299,
661,300,
660,301,
659,302,
659,303,
658,303,
658,304,
657,305,
657,306,
656,307,
656,308,
655,308,
655,309,
654,310,
654,311,
654,312,
653,313,
653,314,
653,315,
653,316,
653,317,
653,318,
652,319,
652,320,
652,321,
652,322,
652,323,
652,324,
652,325,
652,326,
652,327,
652,328,
653,329,
653,330,
653,331,
653,332,
654,333,
654,334,
654,335,
654,336,
655,337,
655,338,
655,339,
656,340,
656,341,
657,342,
657,343,
657,344,
658,344,
658,345,
659,346,
659,347,
660,347,
660,348,
661,349,
662,350,
663,351,
664,352,
664,353,
665,353,
666,354,
667,355,
667,356,
668,356,
669,357,
670,358,
671,359,
672,360,
673,361,
674,361,
674,362,
675,362,
676,363,
677,364,
678,364,
679,364,
679,365,
680,365,
681,366,
682,366,
683,367,
684,367,
685,368,
686,368,
686,369,
687,369,
688,369,
688,370,
689,370,
690,370,
691,370,
691,371,
692,371,
693,371,
694,371,
695,371,
695,372,
696,372,
697,372,
698,372,
699,372,
700,372,
701,372,
702,372,
703,372,
704,372,
705,372,
706,372,
707,372,
708,372,
709,372,
710,372,
711,372,
712,372,
713,372,
714,372,
715,372,
716,372,
717,372,
718,371,
719,371,
720,371,
721,371,
722,371,
723,371,
724,371,
725,371,
725,370,
726,370,
727,370,
728,370,
729,370,
729,369,
730,369,
731,369,
732,369,
733,368,
734,368,
735,368,
736,368,
737,368,
738,367,
739,367,
740,367,
741,366,
742,366,
743,366,
744,365,
745,365,
746,365,
746,364,
747,364,
748,364,
748,363,
749,363,
750,363,
750,362,
751,362,
752,361,
753,360,
754,359,
755,359,
756,358,
757,357,
758,357,
758,356,
759,356,
759,355,
760,355,
760,354,
761,354,
761,353,
762,353,
762,352,
763,352,
763,351,
764,350,
765,349,
766,348,
767,347,
767,346,
768,346,
768,345,
769,345,
769,344,
770,344,
770,343,
771,343,
772,342,
772,341,
773,341,
773,340,
774,339,
775,338,
776,337,
777,336,
777,335,
778,334,
778,333,
779,332,
779,331,
780,331,
780,330,
781,329,
781,328,
781,327,
782,327,
782,326,
782,325,
783,324,
783,323,
783,322,
783,321,
783,320,
783,319,
784,319,
784,318,
784,317,
784,316,
784,315,
784,314,
784,313,
784,312,
784,311,
784,310,
784,309,
784,308,
784,307,
784,306,
784,305,
784,304,
783,303,
783,302,
783,301,
782,300,
782,299,
781,298,
781,297,
781,296,
780,296,
780,295,
779,294,
779,293,
779,292,
778,291,
778,290,
777,289,
777,288,
776,288,
776,287,
776,286,
775,286,
775,285,
774,284,
774,283,
773,282,
773,281,
772,281,
772,280,
771,279,
771,278,
770,278,
770,277,
769,276,
769,275,
768,275,
768,274,
767,274,
767,273,
766,273,
766,272,
765,272,
764,271,
763,270,
762,270,
762,269,
761,269,
760,269,
760,268,
759,268,
758,268,
758,267,
757,267,
756,266,
755,266,
755,265,
754,265,
753,265,
753,264,
752,264,
751,264,
750,263,
749,263,
749,262,
748,262,
747,262,
746,261,
745,261,
744,261,
743,261,
742,260,
741,260,
740,260,
739,259,
738,259,
737,259,
736,259,
735,258,
734,258,
733,258,
732,258,
731,258,
731,257,
730,257,
729,257,
728,257,
727,257,
726,257,
725,257,
724,257,
723,257,
723,256,
722,256,
721,256,
720,256,
719,256,
718,256,
717,256,
716,256,
715,256,
714,256,
713,256,
712,255,
711,255,
710,255,
709,255,
708,255,
707,255,
706,255,
705,255,
704,255,
703,255,
702,255,
701,255,
700,255,
699,255,
698,255,
697,255,
696,255,
695,255,
694,255,
693,255,
692,255,
691,255,
690,255,
689,255,
688,255,
687,255,
686,255,
685,255,
684,255,
683,255,
682,255,
682,256,
681,256,
680,256,
679,256,
678,256,
677,256,
676,256,
675,256,
674,256,
673,256,
673,257,
672,257,
671,257,
670,257,
669,257,
669,258,
668,258,
667,258,
666,259,
665,259,
664,259,
663,259,
662,260,
661,260,
660,260,
660,261,
659,261,
658,261,
657,262,
656,262,
655,262,
655,263,
654,263,
653,263,
652,264,
651,264,
650,265,
649,265,
648,266,
647,266,
646,267,
645,267,
644,268,
643,268,
642,269,
641,269,
640,270,
639,270,
639,271,
638,271,
638,272,
637,272,
636,272,
636,273,
635,273,
635,274,
634,274,
634,275,
633,275,
633,276,
632,277,
631,278,
630,279,
630,280,
629,280,
629,281,
628,281,
628,282,
627,283,
626,284,
625,285,
624,286,
623,287,
622,288,
621,289,
620,290,
619,291,
619,292,
618,292,
618,293,
617,294,
617,295,
616,296,
616,297,
615,297,
615,298,
615,299,
614,299,
614,300,
614,301,
613,301,
613,302,
613,303,
612,303,
612,304,
612,305,
611,305,
611,306,
611,307,
611,308,
610,309,
610,310,
610,311,
609,312,
609,313,
609,314,
609,315,
608,316,
608,317,
608,318,
608,319,
607,320,
607,321,
606,322,
606,323,
606,324,
605,325,
605,326,
605,327,
604,328,
604,329,
604,330,
604,331,
604,332,
604,333,
604,334,
604,335,
604,336,
604,337,
604,338,
604,339,
604,340,
604,341,
603,341,
603,342,
603,343,
603,344,
603,345,
603,346,
603,347,
603,348,
603,349,
603,350,
604,351,
604,352,
604,353,
604,354,
604,355,
605,355,
605,356,
605,357,
605,358,
606,358,
606,359,
606,360,
606,361,
607,361,
607,362,
607,363,
608,364,
608,365,
609,366,
609,367,
610,368,
610,369,
611,369,
611,370,
611,371,
612,371,
612,372,
613,373,
614,374,
614,375,
615,376,
616,377,
616,378,
617,378,
617,379,
618,380,
619,381,
620,382,
620,383,
621,383,
621,384,
622,384,
622,385,
623,385,
623,386,
624,386,
624,387,
625,387,
625,388,
626,388,
627,389,
628,390,
629,390,
629,391,
630,391,
630,392,
631,392,
632,393,
633,393,
634,394,
635,394,
636,395,
637,395,
638,395,
638,396,
639,396,
640,396,
640,397,
641,397,
642,397,
643,398,
644,398,
645,398,
646,399,
647,399,
648,399,
649,400,
650,400,
651,400,
652,401,
653,401,
654,401,
655,402,
656,402,
657,402,
658,402,
659,402,
660,403,
661,403,
662,403,
663,403,
663,404,
664,404,
665,404,
666,404,
667,404,
668,405,
669,405,
670,405,
671,405,
672,406,
673,406,
674,406,
675,406,
676,406,
676,407,
677,407,
678,407,
679,407,
680,407,
681,407,
681,408,
682,408,
683,408,
684,408,
685,408,
686,408,
687,408,
688,408,
689,408,
690,408,
691,408,
693,408,
694,408,
695,408,
696,408,
697,409,
698,409,
699,409,
700,409,
701,409,
702,409,
703,409,
704,409,
706,409,
707,409,
708,409,
709,409,
710,409,
712,409,
713,409,
714,409,
715,409,
716,409,
717,409,
718,409,
719,409,
720,409,
721,409,
722,409,
723,409,
724,409,
725,409,
726,409,
727,409,
728,409,
729,408,
730,408,
731,408,
732,408,
733,408,
734,408,
735,408,
736,407,
737,407,
738,407,
739,407,
740,407,
741,407,
741,406,
742,406,
743,406,
744,406,
745,406,
746,406,
747,406,
747,405,
748,405,
749,405,
750,405,
751,405,
752,404,
753,404,
754,404,
755,404,
756,404,
757,404,
758,403,
759,403,
760,403,
760,402,
761,402,
762,402,
762,401,
763,401,
764,401,
764,400,
765,400,
766,400,
767,400,
767,399,
768,399,
769,399,
770,398,
771,398,
772,398,
773,397,
774,397,
775,397,
776,397,
776,396,
777,396,
778,396,
778,395,
779,395,
780,395,
781,394,
782,394,
783,394,
784,393,
785,393,
786,392,
787,392,
788,392,
789,391,
790,391,
791,391,
791,390,
792,389,
793,388,
794,388,
794,387,
795,387,
796,386,
797,385,
798,385,
798,384,
799,384,
799,383,
800,383,
800,382,
801,382,
801,381,
802,380,
803,379,
804,378,
805,377,
806,376,
807,375,
808,375,
808,374,
809,373,
810,372,
811,371,
811,370,
812,370,
813,369,
813,368,
814,367,
815,366,
815,365,
816,365,
816,364,
817,364,
817,363,
818,362,
818,361,
819,360,
819,359,
820,359,
820,358,
821,357,
822,356,
822,355,
823,354,
824,353,
825,352,
825,351,
826,351,
826,350,
827,349,
827,348,
827,347,
828,347,
828,346,
829,345,
829,344,
829,343,
830,343,
830,342,
830,341,
831,340,
831,339,
831,338,
832,337,
832,336,
832,335,
833,334,
833,333,
833,332,
833,331,
834,331,
834,330,
834,329,
834,328,
834,327,
834,326,
834,325,
834,324,
834,323,
834,322,
834,321,
834,320,
834,319,
834,318,
834,317,
834,316,
833,315,
833,314,
833,313,
