210,374,
210,374,
210,375,
210,376,
210,377,
211,378,
211,379,
211,380,
212,381,
213,381,
213,382,
214,382,
215,382,
216,382,
217,382,
218,382,
219,382,
220,382,
221,382,
222,382,
223,382,
224,381,
225,381,
226,381,
226,380,
227,380,
228,379,
228,378,
229,378,
229,377,
230,376,
230,375,
230,374,
231,373,
231,372,
231,371,
232,370,
232,369,
233,368,
233,367,
233,366,
233,365,
234,365,
234,364,
234,363,
234,362,
234,361,
235,360,
235,359,
236,358,
236,357,
236,356,
236,355,
236,354,
236,353,
235,352,
235,351,
235,350,
236,350,
236,349,
237,349,
237,348,
238,348,
238,347,
239,347,
239,346,
240,346,
240,345,
240,344,
239,344,
238,344,
237,344,
236,344,
235,344,
234,344,
233,345,
232,345,
231,345,
231,346,
230,346,
229,346,
228,346,
227,346,
226,346,
226,347,
225,347,
224,347,
223,347,
223,348,
222,348,
221,349,
220,349,
219,350,
218,350,
218,351,
217,351,
216,351,
215,352,
214,352,
214,353,
213,353,
213,354,
212,354,
211,354,
211,355,
210,355,
210,356,
209,357,
208,358,
207,358,
207,359,
206,359,
205,360,
205,361,
204,361,
204,362,
203,363,
203,364,
202,365,
202,366,
202,367,
201,368,
201,369,
201,370,
201,371,
201,372,
201,373,
202,373,
202,374,
202,375,
202,376,
202,377,
202,378,
203,378,
203,379,
203,380,
204,380,
204,381,
205,382,
206,383,
206,384,
207,384,
207,385,
208,385,
208,386,
209,387,
210,387,
210,388,
211,388,
212,389,
213,390,
213,391,
214,391,
214,392,
215,392,
215,393,
216,393,
217,394,
218,394,
219,395,
220,395,
221,396,
222,396,
223,396,
224,396,
224,397,
225,397,
226,397,
227,397,
228,397,
229,397,
230,397,
231,397,
232,397,
233,396,
234,396,
235,395,
236,395,
237,395,
238,394,
240,394,
241,393,
242,393,
243,392,
244,391,
245,391,
246,390,
247,390,
248,389,
249,389,
249,388,
250,388,
251,387,
252,387,
253,386,
254,386,
255,385,
256,385,
257,384,
258,383,
259,383,
260,382,
261,381,
261,380,
262,379,
263,378,
264,378,
265,377,
266,376,
267,375,
268,374,
269,373,
277,360,
277,359,
277,358,
277,357,
278,356,
278,355,
278,354,
278,352,
279,351,
279,350,
279,349,
279,348,
279,347,
279,345,
279,344,
279,343,
279,342,
279,341,
279,339,
279,338,
278,337,
278,336,
278,335,
277,334,
277,333,
276,332,
276,331,
275,330,
275,329,
274,328,
273,327,
273,326,
272,325,
271,324,
271,323,
270,322,
269,321,
268,319,
268,318,
267,317,
266,316,
265,315,
264,314,
263,313,
262,312,
260,312,
259,311,
258,310,
256,310,
255,309,
253,308,
252,307,
250,307,
249,306,
248,305,
246,304,
245,304,
243,303,
242,302,
240,302,
238,301,
236,301,
235,300,
233,300,
231,299,
229,299,
227,299,
226,298,
224,298,
222,298,
218,297,
214,297,
212,297,
209,297,
207,298,
205,298,
203,298,
201,298,
198,299,
196,299,
193,300,
191,300,
189,301,
186,301,
184,302,
182,303,
180,303,
177,304,
175,305,
173,305,
171,306,
169,307,
167,308,
165,309,
162,310,
160,310,
158,311,
157,312,
155,313,
153,314,
151,315,
150,316,
148,317,
147,318,
145,319,
144,320,
143,321,
142,322,
140,323,
139,324,
138,325,
137,326,
136,328,
135,329,
134,330,
133,331,
132,332,
131,334,
130,335,
130,337,
129,338,
128,340,
127,341,
127,343,
126,344,
125,346,
125,347,
124,349,
124,350,
124,352,
123,354,
123,356,
122,357,
122,359,
121,361,
121,363,
121,364,
121,366,
121,368,
121,370,
120,371,
120,373,
120,375,
120,377,
120,378,
120,380,
121,382,
121,384,
121,385,
122,387,
122,389,
122,391,
122,392,
123,394,
123,396,
124,398,
124,399,
125,401,
125,402,
126,404,
127,406,
127,407,
128,409,
129,410,
130,412,
131,413,
132,415,
133,417,
134,418,
135,420,
136,422,
137,424,
138,426,
139,427,
140,429,
141,431,
142,433,
143,435,
144,436,
145,438,
146,440,
147,442,
148,444,
