848,
6248,
8020,
8644,
9356,
10156,
10957,
11589,
12077,
12601,
12945,
12961,
12753,
12485,
12165,
11769,
11253,
10700,
10288,
10280,
10232,
9960,
10048,
10024,
10268,
10448,
10448,
10444,
10456,
10460,
10628,
10692,
10628,
10652,
10600,
10600,
10704,
10716,
10768,
10812,
10812,
10836,
10965,
10961,
10965,
11193,
11245,
11389,
11401,
11489,
11553,
11569,
11837,
11941,
12053,
12169,
12297,
12477,
12733,
13065,
13485,
13969,
14413,
14793,
15173,
15549,
15889,
16165,
16277,
16489,
16613,
16661,
16533,
16297,
16009,
15685,
15381,
15153,
15077,
15017,
15013,
15025,
15125,
15237,
15377,
15541,
15693,
15869,
16057,
16229,
16445,
16769,
17193,
17673,
18073,
18565,
18997,
19301,
19561,
19781,
19941,
20097,
20221,
20333,
20453,
20565,
20685,
20833,
21001,
21173,
21089,
21025,
20845,
20845,
20889,
20897,
20761,
20529,
20089,
19713,
19149,
18137,
16485,
13369,
7316,
1064,
9344,
11485,
12177,
12501,
12909,
13633,
14549,
15345,
15657,
15833,
16473,
16745,
16809,
16985,
17333,
17333,
17301,
17301,
17401,
17413,
17549,
17801,
17873,
17873,
17737,
17649,
17565,
17401,
17265,
17081,
16893,
16757,
16805,
16805,
16641,
16257,
15917,
15653,
15729,
15729,
15829,
15765,
15757,
15557,
15229,
14953,
14737,
14613,
14605,
14437,
14425,
14425,
14533,
14541,
14645,
14797,
14785,
14785,
14857,
14921,
14921,
15053,
15057,
15229,
15329,
15481,
15545,
15709,
15833,
15973,
16045,
16057,
16141,
16157,
16217,
16221,
16269,
16417,
16805,
16941,
17065,
17153,
17277,
17413,
17625,
17837,
18021,
18025,
18013,
17977,
17977,
18037,
18037,
17993,
17981,
17969,
17917,
17781,
17621,
17461,
17325,
17229,
17225,
17177,
17053,
16953,
16945,
16937,
16913,
16901,
16865,
16853,
16865,
16905,
16905,
16805,
16669,
16669,
16777,
16777,
16937,
16777,
16777,
16877,
16925,
16925,
16929,
17141,
17153,
17365,
17453,
17513,
17673,
18009,
18341,
18489,
18665,
18861,
19033,
19301,
19401,
19449,
19501,
19561,
19573,
19657,
19709,
19841,
19989,
20113,
20245,
20333,
20417,
20537,
20661,
20793,
20905,
20965,
20969,
20897,
20605,
20129,
19577,
18937,
18173,
17085,
15421,
12817,
8108,
2088,
10993,
13453,
14593,
16029,
17241,
18205,
18897,
19525,
19977,
20137,
20085,
19977,
19793,
19501,
19045,
18553,
18097,
17625,
17153,
17117,
17301,
17425,
17513,
17425,
17365,
17365,
17373,
17533,
17657,
17657,
17585,
17585,
17813,
17813,
17821,
17821,
17821,
17833,
17821,
17781,
17781,
17869,
17877,
17965,
17965,
18013,
18089,
18173,
18273,
18373,
18509,
18401,
18201,
17733,
17025,
16101,
14793,
12005,
5684,
10844,
12105,
12325,
13561,
14805,
15813,
16689,
17313,
17697,
17917,
18041,
18153,
18241,
18245,
18153,
18153,
18153,
17981,
17809,
17573,
17561,
17473,
17297,
17173,
17061,
16877,
16765,
16677,
16677,
16777,
16777,
16689,
16689,
16689,
16485,
16485,
16529,
16529,
16529,
16505,
16469,
16405,
16361,
16365,
16313,
16077,
16069,
16305,
16457,
16529,
16657,
16717,
16657,
16641,
16641,
16717,
16917,
16921,
16921,
