Pressure Data
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
592,
1040,
1568,
2193,
3025,
3857,
4610,
5298,
6002,
6803,
7299,
7523,
7811,
8355,
9028,
9684,
10180,
10804,
11269,
11637,
11941,
12341,
12501,
12565,
12629,
12629,
12725,
12869,
13061,
13238,
13590,
13686,
13702,
13734,
13782,
13894,
13926,
13926,
14070,
14182,
14262,
14374,
14406,
14438,
14534,
15142,
15174,
15174,
15062,
15062,
15351,
15367,
15367,
15367,
15367,
15367,
15463,
15463,
15447,
15431,
15415,
15351,
15335,
15286,
15286,
15335,
15351,
15351,
15415,
15431,
15527,
15575,
15575,
15495,
15495,
15527,
15703,
15751,
15751,
15735,
15735,
15767,
15847,
15863,
15895,
15959,
16023,
16039,
16311,
16519,
16519,
16503,
16439,
16423,
16407,
16423,
16423,
16439,
16439,
16231,
16167,
16167,
16167,
15991,
15991,
16087,
16087,
15799,
15687,
15687,
15671,
15591,
15559,
15559,
15623,
15623,
15559,
15559,
15671,
15671,
15415,
15399,
15399,
15415,
15687,
15591,
15591,
15351,
15238,
14982,
14710,
14566,
14566,
14502,
14390,
14390,
14406,
14422,
14422,
14422,
14438,
14486,
14486,
14422,
13718,
13718,
13782,
13782,
13782,
13894,
14054,
14118,
14150,
14150,
13974,
13622,
13622,
13686,
13686,
13638,
13638,
13638,
13638,
13414,
13414,
13414,
13318,
13270,
12981,
12981,
13206,
13302,
13302,
13302,
13302,
13318,
13318,
13318,
13622,
13910,
13910,
13910,
13894,
13782,
13782,
13862,
13910,
13910,
13910,
13926,
13942,
14022,
14086,
14358,
14358,
14390,
14390,
14454,
14502,
14806,
14998,
15078,
15078,
15126,
15126,
15367,
15431,
15559,
15719,
15719,
15847,
15991,
15991,
15975,
15975,
16007,
16071,
16119,
16375,
16519,
16615,
16727,
16871,
17047,
17239,
17239,
17335,
17480,
17720,
17736,
17736,
17896,
17960,
18008,
18008,
17976,
17976,
18008,
18072,
18216,
18216,
18216,
18184,
18200,
18200,
18200,
18232,
18200,
18200,
18200,
18184,
18152,
18120,
17960,
17960,
18072,
18072,
17896,
17896,
17848,
17912,
17800,
17912,
17928,
17928,
17928,
17992,
18072,
17992,
18008,
17976,
18008,
17976,
17896,
17864,
17784,
17784,
17784,
17752,
17720,
17720,
17720,
17463,
17463,
17512,
17512,
17496,
17431,
17399,
17223,
17159,
17159,
17319,
17447,
17463,
17447,
17399,
17399,
17528,
17528,
17480,
17303,
17303,
17399,
17399,
17399,
17415,
17415,
17303,
17303,
17303,
17239,
17239,
17175,
17063,
17063,
17063,
17143,
17191,
17191,
17143,
17079,
16999,
16919,
16919,
16807,
16727,
16535,
16487,
16455,
16455,
16455,
16455,
16391,
16295,
16215,
16167,
16151,
16119,
16103,
16103,
16151,
16231,
16263,
16263,
16263,
16231,
16167,
16039,
16023,
15815,
15495,
15383,
15158,
14934,
14822,
14422,
13974,
13478,
13093,
12341,
10981,
9380,
7107,
4402,
1344,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
