Pressure Data
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
416,
992,
1648,
2241,
2753,
3281,
3713,
4001,
4353,
4786,
5298,
5794,
6210,
6707,
7283,
7875,
8339,
8707,
9156,
9668,
10292,
10965,
11621,
12293,
13013,
13542,
13942,
14358,
14998,
15719,
16375,
16919,
17415,
17816,
18088,
18312,
18440,
18488,
18504,
18536,
18824,
19000,
19000,
18904,
18904,
18952,
18984,
18984,
18936,
18936,
19016,
19032,
19032,
18952,
18952,
18984,
19016,
19016,
18776,
18616,
18392,
18312,
18312,
18360,
18520,
18520,
18376,
18328,
18200,
18104,
18024,
17848,
17592,
17335,
17015,
16807,
16519,
16487,
16423,
16247,
16183,
16039,
16007,
16007,
16071,
16071,
15879,
15847,
15879,
16039,
16119,
16119,
15959,
15751,
15751,
15687,
15447,
15254,
14822,
13782,
13542,
13302,
13302,
12757,
12757,
12757,
12693,
12693,
12693,
13077,
13254,
13510,
13750,
13830,
13878,
14342,
14838,
14886,
14966,
15094,
15303,
15303,
15190,
15190,
15174,
15142,
15094,
15094,
15270,
15270,
15270,
15238,
15335,
15527,
15799,
15991,
16231,
16263,
16391,
16391,
16359,
16359,
16503,
16679,
16839,
17047,
17383,
17672,
17688,
17704,
17800,
17832,
17960,
18264,
18328,
18648,
18744,
18744,
18840,
18840,
18840,
18984,
19112,
19192,
19192,
19176,
19176,
19496,
19496,
19528,
19496,
19496,
19496,
19512,
19512,
19480,
19384,
19304,
19288,
19224,
19096,
19048,
19048,
19192,
19416,
19416,
19320,
19320,
19288,
19288,
19256,
19240,
19240,
19496,
19496,
19528,
19496,
19464,
19288,
19288,
19448,
19448,
19320,
19320,
19384,
19528,
19528,
19496,
19496,
19624,
19624,
19336,
19336,
19192,
19128,
19112,
19112,
19192,
19192,
19192,
19160,
19112,
19112,
19192,
19192,
19208,
19192,
19032,
18968,
18840,
18840,
18824,
18792,
18632,
18632,
18648,
18664,
18648,
18520,
18488,
18488,
18504,
18584,
18584,
18552,
18280,
18216,
17864,
17800,
17720,
17656,
17656,
17864,
17880,
17912,
17912,
17880,
17752,
17640,
17752,
17848,
18056,
18168,
18168,
17960,
17672,
17624,
17560,
17447,
17319,
16631,
16631,
16887,
16967,
16967,
16951,
16951,
17255,
17383,
17415,
17415,
17431,
17560,
17784,
17832,
17832,
18056,
18168,
18296,
18360,
18360,
18360,
18808,
18872,
19192,
19288,
19288,
19673,
19737,
