Pressure Data
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12117
14486
14502
14822
15014
15399
16439
16487
16487
16599
16519
16519
16519
16535
16615
16903
17319
17736
17784
17784
18488
18744
19640
19673
19705
19945
20025
20377
20905
20921
20905
21081
21081
21641
21641
21657
21657
22090
22090
21914
21850
21850
22250
22426
22490
22634
22730
22634
22586
22458
22586
23034
23050
23274
23338
23594
23594
23594
23658
23466
23562
23466
23466
23466
23242
23546
23514
23706
23754
23818
24251
24331
24587
24747
24923
24923
24923
24859
24859
24859
24763
24763
24827
24827
24827
25003
25003
24891
24891
24891
24619
24619
24619
25115
25131
25211
25243
25211
25291
25195
25291
25307
25579
25579
25691
25771
25771
25771
25771
25403
25355
25355
25355
25371
25371
25451
25451
25499
25499
25499
25099
24987
24699
24683
24683
24795
24907
24907
24699
24699
24843
24875
24923
24923
25147
25147
25051
25051
24811
24507
24507
24443
24443
24235
24235
24235
24411
24299
24427
24299
24299
23818
23802
23706
23482
23482
23626
23626
23530
23530
23658
23770
23770
23306
23306
23610
23610
23738
23818
23834
24107
24107
24123
24059
24123
24283
24283
24251
23850
23754
23626
23514
23226
23274
23226
23274
23578
23578
23722
24571
24603
25115
25147
25275
25275
25067
24475
24411
24411
24411
24747
24747
24747
25099
25339
25675
25675
25035
25035
25067
25115
25227
25387
25579
25947
25899
26284
26300
26524
26524
26284
26236
26236
26540
26684
26604
26860
26876
27020
27020
27020
27132
27228
27644
27644
27740
27804
28012
28701
29133
29133
29165
29245
29709
30237
30237
30237
30862
30862
30862
30590
30413
30349
30253
30045
29245
28765
28445
28028
27276
26203
25179
24059
22394
20169
17592
12693
7555
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12405
13942
14326
14326
13638
13622
13622
14342
14742
14918
15014
15222
15607
15943
16295
16583
16999
17239
17528
17976
18072
18408
18840
18840
18840
19176
19608
20329
20697
20969
21177
21866
22282
22954
23066
23082
23578
24043
24235
24683
25051
25291
25387
25579
25883
25883
25947
26572
26716
26748
26812
27148
27244
27244
27244
27500
27692
27724
28060
28060
28060
27900
27500
27900
27500
27532
27532
27532
27724
27724
27964
28076
28108
28108
28108
27628
27564
27564
27820
27916
27916
27980
27980
27980
28028
28076
28076
28108
28220
28220
28140
27996
27900
27900
27676
27372
27260
27260
27372
27388
27692
27692
27772
27868
27868
27676
27596
27372
27004
26940
26940
26940
27100
27372
27372
26636
26636
26844
27484
26844
27676
27916
27916
27372
27196
27372
27196
27372
27196
26556
26396
26396
26556
26556
27692
27596
27596
27292
27292
27468
27564
27564
27564
27260
27212
27004
26972
26924
26620
26284
26252
26123
26043
26043
26171
26284
26284
26364
26364
26508
26508
26700
26556
26700
26604
26748
26620
26620
26620
26540
26684
26940
26940
27020
26252
26252
26252
26524
26636
26636
26620
26620
26924
26924
26652
26380
26380
26380
26171
26171
26171
26171
25643
25643
25931
25931
25899
25835
25899
25995
26091
25995
26107
26220
26252
26252
25755
25755
25755
25755
25371
25755
25579
25579
24939
24939
24731
23802
23802
25659
25835
25915
25835
26476
24651
24683
24683
25403
25403
25195
25195
25787
26091
26091
26091
26412
27532
27532
27068
27068
28076
28204
28429
28429
27660
27660
28605
28605
28605
28605
29501
29693
29565
29565
29565
29533
29341
28621
27820
26828
25403
23066
19801
13430
3361
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8355
10276
10276
10276
10292
10916
11669
12373
12837
13158
13318
13574
14022
14758
15399
16263
17015
17576
17896
17928
18488
18728
18936
18936
18984
18984
19080
19256
19624
19961
19993
21097
21593
21609
22858
23050
23610
24075
24651
24651
24651
24651
24923
26059
26636
26636
26684
26684
26684
26924
26924
26812
26652
26652
26476
26476
26748
26748
26748
26476
26476
26364
26236
25883
25451
25371
25211
25211
25579
25867
25931
25947
26075
26236
26380
26444
26444
26412
26220
26220
26428
26876
26908
26876
26812
25627
25179
24523
24523
24683
24731
25051
25131
25131
25131
25963
26940
26940
26828
25691
26828
26556
27004
27116
27180
27180
27916
27916
27212
26668
26460
25515
23322
21385
17784
10997
0
0
0
0
0
0
0
