Pressure Data
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
13238
13974
13974
13782
13782
15126
15767
17015
17303
17800
18360
19160
19176
19769
20553
20889
21049
21833
22122
21833
22618
22954
23626
23786
24235
24395
25371
25643
25371
24907
24907
25371
25563
25803
25803
25803
25531
26155
26155
26155
26284
25819
26284
27116
27772
28445
28445
28268
27708
26716
27228
27196
27228
27196
26988
26187
26011
26155
26043
26155
27116
27180
27468
27468
26748
26748
27308
27836
27836
27740
27740
27740
27628
27452
27452
27340
27340
27148
27148
27148
27004
26716
26556
26556
26780
26780
26908
27292
27388
27388
27788
27820
27948
27996
28252
28268
28429
28509
28573
28733
28749
28893
28957
29229
29229
29229
29245
29485
29485
29373
29373
29501
29501
29501
29437
29549
29629
29629
29629
29709
29933
30045
30285
30493
30493
30045
30045
30205
30301
30301
30541
30541
30814
30878
30830
30830
30702
30702
30926
30942
30942
30878
30878
31070
31086
31086
31102
31726
31726
31118
31118
31534
31758
31934
32014
32030
32030
32030
32158
32302
32767
32767
32767
32574
32574
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
32767
31614
29533
26892
22618
16055
5282
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10340
12661
13093
13478
14422
15399
16439
17496
18536
19480
20153
20601
20921
20937
21850
22058
22314
22506
22666
22506
22746
23098
23386
23354
23450
23450
24379
24971
25883
26460
26860
27564
27852
28765
28829
28829
28925
29213
28925
29197
29165
29197
29677
30141
30381
30509
30638
30654
30846
30926
31070
31214
31406
31502
31534
31550
31534
31534
31326
31038
30734
30237
29469
28332
26716
24267
20873
15831
8115
0
0
0
0
0
0
0
0
0
